Customer_ID,Company,Join_Date,Exit_Date,Monthly_Spend,Location,Team_Size,Churned
C112723,WeWork,2022-10-13,,351,Miami,1,0
C113496,Industrious,2024-10-28,,594,Austin,2,0
C103133,Regus,2024-07-11,,304,Chicago,1,0
C113941,Knotel,2022-02-21,,339,Delhi,1,0
C115942,WeWork,2019-10-11,,398,New York,1,0
C114471,WeWork,2024-01-16,,3285,Boston,28,0
C119975,WeWork,2023-06-10,,570,San Francisco,2,0
C105938,WeWork,2024-03-23,,232,New York,1,0
C104320,Spaces,2023-05-28,,1543,London,4,0
C110032,Knotel,2019-05-19,2020-05-19,353,Denver,1,1
C119789,Regus,2021-11-26,,440,Delhi,1,0
C102107,Spaces,2024-04-03,2025-01-03,369,Delhi,1,1
C115798,Regus,2021-10-29,,370,Los Angeles,1,0
C109377,Spaces,2018-06-18,2019-05-18,288,Seattle,1,1
C103034,Spaces,2023-09-02,,354,Delhi,1,0
C115915,Industrious,2022-04-29,,409,Chicago,1,0
C115937,WeWork,2021-10-13,,408,Chicago,1,0
C107062,Industrious,2022-08-17,2023-11-17,479,Miami,1,1
C104663,WeWork,2023-08-22,,258,New York,1,0
C116166,Industrious,2020-07-12,2020-09-12,381,San Francisco,1,1
C116815,Regus,2023-09-25,,356,Mumbai,1,0
C102367,Regus,2024-04-29,,356,Mumbai,1,0
C109721,WeWork,2021-05-20,,348,Boston,1,0
C112216,WeWork,2023-04-25,,402,Los Angeles,1,0
C100440,Spaces,2020-12-23,,451,San Francisco,1,0
C118411,WeWork,2023-11-26,,400,Boston,1,0
C117984,Regus,2023-07-13,,383,Miami,1,0
C114415,WeWork,2018-10-31,2019-05-31,629,Chicago,2,1
C100832,Knotel,2022-04-08,2022-05-08,1917,Mumbai,4,1
C117479,Industrious,2021-11-05,,912,San Francisco,2,0
C103064,Regus,2024-01-30,,3948,Bengaluru,83,0
C107714,WeWork,2024-12-22,,425,Chicago,1,0
C116111,Industrious,2024-03-03,,476,Los Angeles,1,0
C101224,Regus,2020-06-08,2021-07-08,414,San Francisco,1,1
C115029,Spaces,2024-04-14,,353,New York,1,0
C102592,WeWork,2022-04-05,,371,Boston,1,0
C103247,Industrious,2021-05-20,,408,Miami,1,0
C106849,Industrious,2022-07-13,2022-08-13,3730,London,61,1
C108023,Regus,2023-04-14,,1242,Austin,3,0
C112672,Industrious,2024-11-04,2025-05-04,417,Delhi,1,1
C113310,WeWork,2019-01-20,,259,Seattle,1,0
C119957,Industrious,2020-07-05,,385,Los Angeles,1,0
C102691,WeWork,2018-11-01,,3109,Delhi,22,0
C113677,WeWork,2018-01-21,,343,Miami,1,0
C111567,Regus,2022-05-20,,974,San Francisco,3,0
C110441,WeWork,2022-04-01,,1793,Los Angeles,5,0
C111478,Regus,2022-08-26,2022-12-26,1331,London,3,1
C117534,WeWork,2023-12-14,,1582,Miami,6,0
C110856,Spaces,2020-08-07,,395,Denver,1,0
C116443,Industrious,2019-03-18,,385,Miami,1,0
C114604,Industrious,2021-06-23,,3368,Miami,8,0
C109148,WeWork,2024-12-03,,208,Denver,1,0
C116840,Spaces,2024-01-02,2024-02-02,340,London,1,1
C115445,WeWork,2019-04-02,,3064,Denver,29,0
C109552,WeWork,2019-08-08,,318,London,1,0
C103196,WeWork,2019-05-09,,303,Austin,1,0
C119512,WeWork,2019-04-23,,276,London,1,0
C114645,Knotel,2023-07-31,2024-01-31,375,Mumbai,1,1
C100486,WeWork,2018-01-02,,275,New York,1,0
C116273,WeWork,2024-11-29,,2434,London,7,0
C113934,WeWork,2018-11-18,,1203,New York,4,0
C100783,Knotel,2020-03-06,,471,Chicago,1,0
C106596,Regus,2024-03-11,,468,New York,1,0
C113381,Regus,2019-04-26,,411,Mumbai,1,0
C116006,WeWork,2019-06-05,,3435,Delhi,15,0
C119761,Industrious,2023-12-16,,430,New York,1,0
C103238,Spaces,2021-02-08,2022-07-08,1200,London,3,1
C114662,WeWork,2024-01-19,,356,New York,1,0
C100873,Spaces,2020-07-09,,1217,Boston,3,0
C113702,Regus,2018-10-21,2021-03-21,443,Seattle,1,1
C102047,Knotel,2019-10-17,,446,Boston,1,0
C100104,Knotel,2024-07-22,2024-11-22,835,Chicago,2,1
C112896,Regus,2023-09-13,,420,New York,1,0
C113441,Regus,2022-06-20,,4299,London,17,0
C101915,Industrious,2024-01-30,,2111,Boston,5,0
C106499,Knotel,2023-03-12,,840,Miami,2,0
C105684,Spaces,2024-03-02,2024-11-02,487,New York,1,1
C106728,Spaces,2018-02-18,2018-03-18,361,Delhi,1,1
C103632,Industrious,2020-08-10,,1637,Delhi,5,0
C100109,WeWork,2020-06-17,,1142,Los Angeles,3,0
C102138,Spaces,2023-12-21,,359,New York,1,0
C118693,Spaces,2018-05-06,,411,San Francisco,1,0
C111726,Spaces,2024-09-29,2025-02-28,882,Chicago,2,1
C108934,Regus,2022-10-02,,3877,Delhi,24,0
C100669,Industrious,2018-04-16,,420,New York,1,0
C116334,Regus,2019-12-18,,3713,London,172,0
C117703,WeWork,2022-08-15,,254,Los Angeles,1,0
C118964,Regus,2023-01-16,,344,London,1,0
C103324,Industrious,2018-02-21,,1234,London,3,0
C119274,Knotel,2019-06-16,,392,Mumbai,1,0
C104480,WeWork,2018-02-22,,298,Los Angeles,1,0
C115336,Spaces,2021-06-11,,1003,Los Angeles,3,0
C101439,Regus,2023-06-17,,702,Austin,2,0
C112441,WeWork,2018-09-01,,882,Denver,3,0
C112280,WeWork,2022-01-05,,676,Mumbai,2,0
C106574,Spaces,2019-09-24,2019-12-24,395,Los Angeles,1,1
C104811,Knotel,2019-10-15,2020-01-15,1712,Miami,4,1
C111040,WeWork,2019-07-25,,252,London,1,0
C114118,Industrious,2021-04-24,,370,New York,1,0
C109353,WeWork,2020-04-28,,387,Chicago,1,0
C106131,WeWork,2019-04-27,,285,London,1,0
C112367,Industrious,2019-01-30,,404,Mumbai,1,0
C113199,WeWork,2024-04-25,2025-05-25,2389,Austin,6,1
C116778,Industrious,2023-11-01,,328,London,1,0
C112705,WeWork,2018-07-03,,316,Delhi,1,0
C118994,WeWork,2018-12-20,,263,San Francisco,1,0
C107332,Regus,2023-09-10,,462,Bengaluru,1,0
C112290,Spaces,2019-09-13,2020-03-13,321,Boston,1,1
C101834,WeWork,2024-02-13,,1408,San Francisco,5,0
C109378,WeWork,2023-03-21,,4132,Los Angeles,30,0
C117009,Industrious,2019-11-14,,796,Los Angeles,2,0
C111685,Industrious,2021-07-11,,851,Los Angeles,2,0
C114429,Spaces,2024-06-03,,479,London,1,0
C119844,WeWork,2022-08-01,,286,Miami,1,0
C118193,Regus,2018-05-03,2018-12-03,2184,Mumbai,6,1
C111251,Regus,2018-06-12,,477,London,1,0
C112442,Industrious,2019-07-25,,391,London,1,0
C111187,Knotel,2024-07-29,,439,Chicago,1,0
C118781,WeWork,2018-11-04,,1899,Denver,6,0
C103003,WeWork,2022-03-10,2022-06-10,3439,San Francisco,10,1
C108215,Regus,2018-06-17,,311,New York,1,0
C117349,WeWork,2021-04-08,,713,Delhi,2,0
C105389,Knotel,2021-11-23,,1018,New York,2,0
C114763,Industrious,2023-06-20,2023-10-20,4535,Austin,13,1
C101309,WeWork,2018-09-27,,1319,Bengaluru,4,0
C114091,Industrious,2022-06-25,,1986,San Francisco,5,0
C103475,WeWork,2023-03-24,,668,San Francisco,2,0
C100789,WeWork,2018-02-27,,245,Seattle,1,0
C117896,Knotel,2023-12-10,,1308,Chicago,3,0
C112430,WeWork,2019-03-31,,1858,London,6,0
C107740,Industrious,2023-02-26,,380,London,1,0
C103284,Industrious,2018-09-05,,365,Chicago,1,0
C115024,Spaces,2019-04-02,2019-05-02,374,Mumbai,1,1
C102514,WeWork,2018-08-25,,371,Los Angeles,1,0
C111635,WeWork,2021-02-25,,1589,London,5,0
C116624,Regus,2018-10-01,2019-06-01,411,Los Angeles,1,1
C115415,Industrious,2019-04-18,,390,New York,1,0
C113736,Spaces,2022-05-04,,379,Seattle,1,0
C114618,Regus,2019-12-28,2020-06-28,465,Los Angeles,1,1
C109258,WeWork,2018-05-03,,361,Los Angeles,1,0
C106227,Regus,2019-06-16,2019-07-16,409,Miami,1,1
C116394,Knotel,2023-01-21,2023-04-21,928,Boston,2,1
C110961,Industrious,2024-10-12,,457,London,1,0
C108791,Knotel,2021-10-15,,439,Bengaluru,1,0
C119105,Industrious,2022-06-21,,407,Mumbai,1,0
C111102,Industrious,2021-06-07,,2247,Miami,5,0
C105006,WeWork,2024-11-11,,284,Delhi,1,0
C106214,Spaces,2023-12-07,,364,Denver,1,0
C109777,Industrious,2018-06-12,2019-10-12,1366,Boston,3,1
C115335,Regus,2019-01-01,,324,Los Angeles,1,0
C105257,Regus,2019-12-25,,406,Seattle,1,0
C111144,WeWork,2018-09-25,,254,Bengaluru,1,0
C112408,Knotel,2021-09-17,2021-12-17,1281,Bengaluru,3,1
C116736,WeWork,2021-10-12,,475,Miami,1,0
C111247,WeWork,2019-07-30,,2454,Chicago,14,0
C109986,Industrious,2018-09-21,,901,Delhi,2,0
C119973,Spaces,2019-09-01,,1187,Boston,3,0
C103301,Regus,2023-09-26,,503,London,1,0
C119503,WeWork,2020-10-09,,298,San Francisco,1,0
C106843,WeWork,2024-06-11,,181,Bengaluru,1,0
C113198,Knotel,2023-05-07,,467,Delhi,1,0
C107990,Spaces,2022-02-15,,1112,Seattle,3,0
C105406,Industrious,2021-03-20,,379,Chicago,1,0
C115498,WeWork,2021-07-24,,309,Los Angeles,1,0
C100712,Industrious,2018-12-21,,777,Mumbai,2,0
C105783,Industrious,2023-08-20,,477,Miami,1,0
C104409,WeWork,2023-02-16,,2990,San Francisco,18,0
C105260,Spaces,2019-07-05,,429,Los Angeles,1,0
C105920,Regus,2023-12-09,,418,New York,1,0
C116765,Industrious,2022-10-03,,1160,London,3,0
C115397,Spaces,2022-08-04,,318,Los Angeles,1,0
C105411,WeWork,2023-05-09,,296,Miami,1,0
C117026,Industrious,2024-10-04,,362,Austin,1,0
C100550,WeWork,2023-01-01,,275,Chicago,1,0
C112868,WeWork,2019-07-06,,999,Denver,3,0
C103241,Spaces,2024-03-16,,375,Denver,1,0
C115556,WeWork,2021-05-13,,727,Delhi,2,0
C116395,WeWork,2024-01-18,,413,Austin,1,0
C114982,Spaces,2021-02-07,,305,New York,1,0
C113936,WeWork,2024-04-18,,291,Los Angeles,1,0
C108493,Spaces,2024-10-02,,457,New York,1,0
C118083,WeWork,2018-09-17,,3216,Delhi,45,0
C103264,WeWork,2023-12-04,,1261,Chicago,4,0
C109321,WeWork,2020-10-09,,320,Austin,1,0
C105061,Spaces,2023-07-18,2024-07-18,399,Austin,1,1
C108444,Knotel,2018-07-28,,405,Los Angeles,1,0
C102098,Industrious,2021-02-19,,478,New York,1,0
C107001,Regus,2021-05-18,,341,London,1,0
C107292,Spaces,2024-12-08,,352,Los Angeles,1,0
C103671,WeWork,2020-07-03,,272,New York,1,0
C104968,Regus,2021-12-06,,350,Chicago,1,0
C116135,Spaces,2019-11-01,2020-04-01,334,Seattle,1,1
C112949,Regus,2022-12-28,,837,New York,2,0
C110629,WeWork,2022-10-23,,310,Delhi,1,0
C104416,Knotel,2019-05-20,2019-12-20,1367,Bengaluru,3,1
C118075,WeWork,2019-07-05,,3264,Austin,10,0
C112255,Spaces,2019-03-16,,3632,Chicago,13,0
C108940,Industrious,2024-12-17,,345,Denver,1,0
C119286,WeWork,2022-09-01,,434,Bengaluru,1,0
C111892,Regus,2023-09-12,2024-03-12,728,Austin,2,1
C112340,Regus,2022-12-14,,815,London,2,0
C100022,Regus,2022-09-15,,372,New York,1,0
C102934,Regus,2021-05-14,,842,Los Angeles,2,0
C113748,Spaces,2021-11-19,,804,Delhi,2,0
C119049,WeWork,2024-03-17,,1020,Boston,4,0
C106597,Spaces,2023-01-18,2023-02-18,389,Chicago,1,1
C112904,WeWork,2018-06-21,2018-08-21,352,New York,1,1
C114874,Knotel,2019-04-26,,424,Austin,1,0
C112034,Knotel,2020-12-22,,934,Denver,2,0
C104833,WeWork,2018-07-10,,920,New York,3,0
C118196,Industrious,2018-04-22,,2857,Chicago,7,0
C114815,Industrious,2019-02-15,2020-04-15,378,Austin,1,1
C115447,Industrious,2018-06-05,,1694,New York,4,0
C119773,Spaces,2019-05-26,,838,Denver,2,0
C112481,Regus,2018-03-16,,3991,Austin,18,0
C114351,Spaces,2021-09-28,,1366,Bengaluru,3,0
C100056,Industrious,2018-07-07,2018-08-07,412,San Francisco,1,1
C103412,Regus,2023-07-14,,355,New York,1,0
C110416,Spaces,2024-06-01,,349,London,1,0
C102855,Regus,2020-05-08,,715,London,2,0
C100400,Knotel,2019-09-26,2019-11-26,433,New York,1,1
C102986,Knotel,2019-04-13,,918,Delhi,2,0
C110251,Industrious,2022-02-13,,428,Bengaluru,1,0
C106605,Industrious,2024-06-25,,399,Mumbai,1,0
C117982,Regus,2023-12-22,,430,Miami,1,0
C111947,Knotel,2020-01-29,,404,New York,1,0
C119993,Industrious,2024-07-15,,385,Miami,1,0
C119764,WeWork,2021-08-01,,312,Denver,1,0
C115530,Regus,2022-05-01,,285,Mumbai,1,0
C113672,Spaces,2019-01-05,2019-04-05,431,San Francisco,1,1
C106554,WeWork,2018-05-08,,341,New York,1,0
C108780,Knotel,2019-05-17,,3477,London,7,0
C117058,Regus,2020-09-17,2022-03-17,848,San Francisco,2,1
C107258,Knotel,2018-03-29,,1897,Miami,4,0
C114934,Industrious,2019-03-02,2020-09-02,412,Seattle,1,1
C114810,Regus,2020-08-01,,360,Miami,1,0
C105781,WeWork,2019-09-05,,2464,Mumbai,11,0
C116764,WeWork,2024-09-14,,583,Delhi,2,0
C117581,WeWork,2022-08-30,,227,London,1,0
C116962,WeWork,2018-03-25,,1684,Delhi,6,0
C107233,Spaces,2023-02-19,,459,Chicago,1,0
C112760,Regus,2020-07-08,,406,Los Angeles,1,0
C111498,WeWork,2024-06-24,,356,Mumbai,1,0
C100519,Industrious,2022-08-25,2023-07-25,455,San Francisco,1,1
C101755,Industrious,2020-09-12,2022-06-12,487,Boston,1,1
C104508,WeWork,2023-09-24,,280,Miami,1,0
C116733,Spaces,2024-06-09,,385,London,1,0
C116695,Knotel,2024-11-23,,549,London,1,0
C105263,Spaces,2021-07-17,,377,Bengaluru,1,0
C101069,Spaces,2018-04-29,,346,Los Angeles,1,0
C108340,Industrious,2021-05-15,,486,San Francisco,1,0
C108419,Knotel,2020-09-17,2022-09-17,469,Los Angeles,1,1
C114298,Industrious,2023-06-21,,273,Bengaluru,1,0
C113741,WeWork,2020-01-06,,315,London,1,0
C106611,Industrious,2024-02-16,,834,New York,2,0
C116667,WeWork,2023-09-20,,558,Los Angeles,2,0
C100665,WeWork,2019-11-02,,308,New York,1,0
C118912,Regus,2021-03-12,,381,Seattle,1,0
C100716,Industrious,2023-03-19,,397,New York,1,0
C116105,WeWork,2024-03-13,,230,Mumbai,1,0
C115204,Regus,2019-01-07,,2686,San Francisco,7,0
C101699,Regus,2022-06-12,,451,Los Angeles,1,0
C101877,Industrious,2022-03-04,,402,Chicago,1,0
C119288,WeWork,2021-08-21,,2022,Seattle,6,0
C118929,WeWork,2018-11-04,,379,London,1,0
C107320,Industrious,2023-12-26,2024-01-26,373,Mumbai,1,1
C109724,WeWork,2019-02-22,,1483,Los Angeles,4,0
C117691,WeWork,2022-10-10,,442,New York,1,0
C106800,Knotel,2021-02-09,,495,Bengaluru,1,0
C104916,Spaces,2020-06-17,2022-09-17,492,Bengaluru,1,1
C107065,Industrious,2020-06-22,,392,Chicago,1,0
C107140,WeWork,2023-07-22,,458,Austin,2,0
C115738,WeWork,2020-12-13,,665,Chicago,2,0
C115902,Spaces,2019-11-30,,423,Seattle,1,0
C108990,Knotel,2019-12-12,2020-07-12,325,London,1,1
C106861,WeWork,2021-05-25,,358,Austin,1,0
C108168,WeWork,2019-11-27,,240,Boston,1,0
C111464,WeWork,2023-03-16,,264,Austin,1,0
C118264,WeWork,2022-07-18,,303,Bengaluru,1,0
C108128,Industrious,2022-02-23,2022-03-23,338,Los Angeles,1,1
C106592,Industrious,2020-01-07,,436,Miami,1,0
C108672,WeWork,2022-03-08,,445,Los Angeles,1,0
C117874,Regus,2018-07-20,,1211,Seattle,3,0
C100091,WeWork,2024-05-12,,340,Boston,1,0
C102577,Industrious,2018-07-07,,459,Seattle,1,0
C111309,WeWork,2023-02-05,,389,London,1,0
C110866,Industrious,2019-12-23,2020-07-23,814,New York,2,1
C108384,Industrious,2018-11-17,,337,Los Angeles,1,0
C115489,Regus,2018-10-12,,383,Los Angeles,1,0
C117366,WeWork,2019-11-28,,329,Seattle,1,0
C119226,Industrious,2021-08-25,,479,Miami,1,0
C119337,Industrious,2021-07-23,2022-10-23,373,Miami,1,1
C109819,Regus,2020-09-30,,2034,Bengaluru,6,0
C116130,Knotel,2018-10-06,2018-11-06,484,Seattle,1,1
C104260,WeWork,2018-07-07,,265,Austin,1,0
C103896,Regus,2019-08-13,,458,San Francisco,1,0
C116848,WeWork,2018-09-03,,847,Seattle,2,0
C101349,Knotel,2022-03-07,,535,New York,1,0
C117636,Industrious,2021-10-25,,381,Delhi,1,0
C112572,Spaces,2023-02-02,,1861,Delhi,5,0
C111820,Spaces,2020-12-16,2022-03-16,760,Miami,2,1
C103777,WeWork,2021-04-21,,337,New York,1,0
C117239,Industrious,2023-04-03,,4105,Austin,35,0
C103740,WeWork,2018-11-04,,2304,Boston,8,0
C114746,Industrious,2024-06-22,2024-07-22,1823,London,5,1
C104050,Regus,2023-12-30,,3332,Bengaluru,43,0
C118799,Spaces,2018-08-11,2018-09-11,424,Boston,1,1
C107705,Industrious,2018-10-07,,460,Delhi,1,0
C112963,Spaces,2019-04-23,,744,New York,2,0
C102762,Spaces,2018-12-24,,468,Mumbai,1,0
C103581,Spaces,2024-05-05,2024-10-05,385,Denver,1,1
C107105,Knotel,2024-03-14,,888,Boston,2,0
C106372,Regus,2021-03-19,2022-04-19,1482,Austin,4,1
C114661,Spaces,2018-07-10,,407,Bengaluru,1,0
C116922,Regus,2021-11-03,,2091,Austin,5,0
C105062,WeWork,2022-12-04,,581,Chicago,2,0
C103602,Regus,2020-09-14,,803,Chicago,2,0
C112888,WeWork,2021-05-02,,366,Miami,1,0
C106948,Industrious,2024-02-14,,1208,London,3,0
C107756,Industrious,2024-03-18,,361,London,1,0
C109638,Spaces,2024-10-22,,753,Los Angeles,2,0
C111656,Regus,2024-05-12,,389,Seattle,1,0
C109212,Industrious,2023-09-09,,478,San Francisco,1,0
C108897,Industrious,2023-07-13,2023-12-13,4021,Delhi,42,1
C111856,WeWork,2023-10-05,2024-04-05,1378,London,5,1
C117357,Spaces,2021-09-14,2022-06-14,787,London,2,1
C110435,Industrious,2020-11-27,,807,Chicago,2,0
C112007,WeWork,2024-09-06,,404,Seattle,1,0
C109761,WeWork,2019-07-18,,564,San Francisco,2,0
C117751,Regus,2021-07-01,,676,San Francisco,2,0
C110766,WeWork,2024-05-08,,1008,Bengaluru,4,0
C109574,Industrious,2022-08-28,,413,Los Angeles,1,0
C106017,Regus,2023-04-25,2024-10-25,4324,Austin,19,1
C111621,Industrious,2020-03-27,,346,Denver,1,0
C102956,WeWork,2018-04-30,,214,New York,1,0
C119441,Regus,2024-03-18,,1652,Denver,4,0
C109670,Spaces,2020-10-19,,359,Mumbai,1,0
C105409,WeWork,2018-02-04,,303,Denver,1,0
C109611,Knotel,2018-10-27,,480,New York,1,0
C107520,WeWork,2020-02-11,,300,Delhi,1,0
C101103,Regus,2018-10-30,,764,New York,2,0
C111668,Industrious,2024-10-09,,411,Delhi,1,0
C113142,Regus,2018-12-14,,383,Mumbai,1,0
C116504,Spaces,2023-06-20,2024-05-20,480,New York,1,1
C104690,Industrious,2018-06-21,,445,Los Angeles,1,0
C101558,Regus,2024-03-20,,321,London,1,0
C111904,WeWork,2020-02-15,,278,Los Angeles,1,0
C102488,Industrious,2021-02-01,,3952,Los Angeles,11,0
C118304,WeWork,2018-07-12,,701,London,2,0
C118674,WeWork,2020-01-28,,3349,London,15,0
C103523,Regus,2024-07-13,,427,Boston,1,0
C104542,WeWork,2020-12-18,,2953,Delhi,9,0
C114371,Industrious,2020-11-14,2020-12-14,408,New York,1,1
C103400,Knotel,2023-02-14,,402,New York,1,0
C115386,WeWork,2019-10-01,,279,Delhi,1,0
C119696,WeWork,2020-03-04,,394,Miami,1,0
C111117,WeWork,2020-01-23,,1377,Seattle,4,0
C111118,WeWork,2024-04-09,,293,Delhi,1,0
C102272,Industrious,2019-12-22,2020-04-22,508,Denver,1,1
C102374,WeWork,2024-01-08,,296,Austin,1,0
C110844,WeWork,2024-10-11,,403,Austin,1,0
C114786,WeWork,2023-01-28,,395,Denver,1,0
C117179,WeWork,2022-07-11,,890,Chicago,3,0
C115543,WeWork,2023-02-04,,2934,Denver,9,0
C109843,WeWork,2023-05-29,,366,Boston,1,0
C100292,Industrious,2024-09-03,,372,San Francisco,1,0
C111028,WeWork,2022-01-21,,306,Delhi,1,0
C102870,WeWork,2024-09-15,,207,Miami,1,0
C113005,Regus,2022-11-14,2024-05-14,394,Seattle,1,1
C109964,WeWork,2020-01-16,,292,Bengaluru,1,0
C114791,WeWork,2020-01-18,,656,Chicago,2,0
C117722,Knotel,2019-02-15,2019-03-15,490,Los Angeles,1,1
C118910,Spaces,2022-11-02,2023-01-02,419,New York,1,1
C119125,Regus,2019-12-22,2023-05-22,1660,Seattle,4,1
C116202,Spaces,2022-06-15,2023-02-15,412,San Francisco,1,1
C114370,WeWork,2020-05-04,,702,Seattle,2,0
C118822,WeWork,2018-08-27,,233,Chicago,1,0
C104879,Regus,2019-04-10,,4155,Miami,186,0
C116734,WeWork,2019-07-17,,409,Austin,1,0
C110542,Regus,2021-05-07,,337,Los Angeles,1,0
C119138,Regus,2021-12-16,2022-02-16,498,New York,1,1
C117193,Spaces,2023-06-20,,368,New York,1,0
C110420,Regus,2024-10-24,,403,San Francisco,1,0
C113533,Regus,2018-08-07,,379,San Francisco,1,0
C104418,WeWork,2023-02-17,,432,San Francisco,1,0
C110002,WeWork,2023-11-10,,174,Boston,1,0
C115391,Spaces,2020-11-23,,444,Los Angeles,1,0
C116152,Industrious,2019-09-27,2020-01-27,356,London,1,1
C112650,Regus,2019-05-25,,409,Boston,1,0
C100356,Regus,2021-11-05,,431,New York,1,0
C100686,Industrious,2022-10-21,,805,Seattle,2,0
C104584,Industrious,2024-12-07,,1892,Mumbai,5,0
C100837,WeWork,2022-10-23,,288,Chicago,1,0
C107013,Regus,2024-01-20,,388,San Francisco,1,0
C108458,WeWork,2023-06-15,,710,Mumbai,2,0
C111297,Regus,2020-03-28,,1557,Delhi,4,0
C111848,Spaces,2023-08-29,2023-12-29,1793,London,5,1
C110198,WeWork,2019-02-03,,637,Seattle,2,0
C101726,Regus,2024-02-26,,346,London,1,0
C119084,Spaces,2023-07-11,,336,San Francisco,1,0
C117057,Regus,2019-06-26,2020-03-26,856,London,2,1
C102362,Knotel,2023-11-23,,4445,Austin,20,0
C115437,WeWork,2023-08-02,,350,Delhi,1,0
C103179,WeWork,2021-06-05,,306,Denver,1,0
C110284,Regus,2024-01-07,,853,Chicago,2,0
C116847,Industrious,2024-05-09,2024-06-09,494,Seattle,1,1
C111525,Regus,2024-08-27,,324,Boston,1,0
C115766,Spaces,2022-10-05,,368,Boston,1,0
C104223,WeWork,2022-08-06,,293,Bengaluru,1,0
C118882,Spaces,2019-06-27,2020-06-27,1487,San Francisco,4,1
C111316,Industrious,2021-08-04,,302,San Francisco,1,0
C109633,Regus,2023-04-13,,496,Chicago,1,0
C107379,Spaces,2022-01-18,,3509,Bengaluru,9,0
C108101,WeWork,2023-07-18,,322,London,1,0
C109858,WeWork,2023-02-01,,427,Los Angeles,1,0
C110940,Regus,2022-04-28,,1929,Bengaluru,5,0
C106967,WeWork,2024-07-11,,449,San Francisco,1,0
C106166,Knotel,2021-11-30,2023-03-30,2188,New York,5,1
C106461,WeWork,2019-06-06,,1334,Seattle,4,0
C103061,Knotel,2021-01-02,2022-01-02,1951,New York,4,1
C100889,Knotel,2021-01-20,,375,New York,1,0
C100966,Spaces,2021-06-26,,700,Mumbai,2,0
C110481,Knotel,2023-05-19,2024-02-19,531,Mumbai,1,1
C113850,WeWork,2022-04-14,,732,Boston,2,0
C101963,Spaces,2023-10-24,,371,Seattle,1,0
C109850,Knotel,2024-01-10,2024-02-10,2078,San Francisco,5,1
C109319,Spaces,2019-09-01,,1255,Chicago,3,0
C115010,WeWork,2023-07-30,,251,Los Angeles,1,0
C108353,WeWork,2022-10-07,,350,Delhi,1,0
C119578,Industrious,2021-05-22,2023-01-22,893,Boston,2,1
C109508,WeWork,2020-02-04,,844,Los Angeles,3,0
C116678,WeWork,2020-07-12,,3164,Chicago,14,0
C119785,Industrious,2018-09-23,,4408,San Francisco,14,0
C112838,WeWork,2018-04-09,,328,Chicago,1,0
C102835,Regus,2022-06-20,,2663,London,7,0
C109735,WeWork,2019-12-20,2022-04-20,256,Los Angeles,1,1
C110005,Regus,2024-10-05,,445,Miami,1,0
C107213,Industrious,2022-09-29,,906,Seattle,2,0
C116026,WeWork,2023-12-08,,383,Miami,1,0
C116003,WeWork,2024-06-22,,340,Austin,1,0
C102268,WeWork,2024-01-01,,339,San Francisco,1,0
C103770,WeWork,2023-07-04,,1356,New York,4,0
C112440,Regus,2021-10-02,,383,Chicago,1,0
C115435,WeWork,2018-12-21,,384,Austin,1,0
C100132,WeWork,2021-10-25,,1429,Bengaluru,4,0
C110131,WeWork,2024-08-13,,684,Los Angeles,2,0
C100581,WeWork,2023-03-24,,306,Chicago,1,0
C119045,Spaces,2024-10-16,2025-06-16,784,Boston,2,1
C109716,Industrious,2022-02-20,,1655,Miami,4,0
C114447,WeWork,2022-01-23,,1712,Delhi,5,0
C106839,Industrious,2020-12-27,2022-03-27,475,San Francisco,1,1
C100393,WeWork,2020-05-10,,355,Seattle,1,0
C110218,Knotel,2019-02-22,2020-06-22,2320,Seattle,5,1
C106558,WeWork,2022-06-03,,238,San Francisco,1,0
C109301,Industrious,2019-05-01,,934,Miami,2,0
C113012,Industrious,2018-06-08,2018-12-08,425,Mumbai,1,1
C103928,Spaces,2023-06-08,,829,London,2,0
C113613,WeWork,2018-03-31,,338,London,1,0
C108401,Spaces,2021-05-25,2024-08-25,778,Boston,2,1
C104036,Spaces,2019-07-28,,332,Chicago,1,0
C118831,Knotel,2018-03-21,2018-05-21,811,San Francisco,2,1
C112978,Regus,2022-11-11,2023-04-11,3567,Miami,10,1
C108183,WeWork,2019-06-08,,632,Mumbai,2,0
C110469,Spaces,2019-01-19,,3838,Delhi,12,0
C100225,Industrious,2022-10-01,,4250,Los Angeles,12,0
C104211,Regus,2019-04-28,,417,Los Angeles,1,0
C119354,Knotel,2023-10-31,,528,San Francisco,1,0
C106777,WeWork,2020-06-07,,604,Bengaluru,2,0
C104613,Industrious,2020-02-28,,765,Boston,2,0
C112425,WeWork,2021-07-02,2021-09-02,2131,Austin,6,1
C115480,Regus,2023-09-02,,571,Mumbai,1,0
C108593,Industrious,2023-12-10,,1104,Miami,3,0
C111517,WeWork,2019-10-14,,391,San Francisco,1,0
C112460,Industrious,2023-05-16,,492,Delhi,1,0
C116869,Industrious,2021-07-21,2022-07-21,403,London,1,1
C119462,Regus,2021-08-27,,808,Los Angeles,2,0
C114045,WeWork,2023-04-19,,1792,Bengaluru,7,0
C105008,Regus,2022-06-16,,388,London,1,0
C112621,Industrious,2023-03-14,2024-01-14,461,London,1,1
C103403,WeWork,2020-04-01,,164,New York,1,0
C103515,Spaces,2018-02-18,2019-07-18,507,Miami,1,1
C103883,Regus,2024-01-03,,350,Los Angeles,1,0
