Customer_ID,Company,Survey_Date,Satisfaction_Score,Amenity_Rating,Price_Rating,NPS_Like
C106694,WeWork,2018-07-16,4,7,4,-1
C111309,WeWork,2024-06-05,5,10,6,0
C116384,Industrious,2023-05-29,8,9,4,3
C111950,Knotel,2024-01-07,8,9,3,4
C102453,WeWork,2025-04-23,9,5,3,4
C119462,Regus,2022-03-27,8,6,5,3
C109589,Knotel,2025-04-12,7,9,6,1
C107607,Spaces,2020-11-09,7,7,5,2
C118969,WeWork,2023-05-22,8,6,5,2
C112940,Regus,2020-12-10,6,6,9,1
C113700,Industrious,2022-09-02,8,8,9,2
C103451,Spaces,2025-10-21,6,6,5,1
C118250,Spaces,2025-11-20,6,8,8,0
C104133,Knotel,2021-09-12,5,9,6,-1
C119139,Regus,2026-02-09,6,6,6,1
C101327,Regus,2023-01-28,7,6,5,1
C104600,Regus,2022-12-30,6,6,6,0
C110915,Industrious,2019-11-30,7,9,7,1
C116256,Regus,2020-04-12,3,10,9,-3
C117133,Knotel,2024-01-21,7,7,1,2
C118193,Regus,2018-08-03,5,7,6,0
C106812,Spaces,2021-12-01,6,6,3,0
C114217,Industrious,2025-05-12,7,10,2,2
C116169,Knotel,2018-07-22,5,10,4,0
C113058,WeWork,2021-11-02,9,9,8,3
C119062,WeWork,2021-07-04,6,8,9,2
C101243,Spaces,2018-11-27,3,8,8,-2
C105041,Industrious,2020-05-19,7,7,6,3
C119554,WeWork,2021-11-22,7,7,5,3
C106202,Industrious,2020-02-15,7,7,5,1
C117540,Spaces,2023-07-15,7,8,4,1
C110285,Regus,2025-01-12,8,9,5,2
C104411,Industrious,2021-11-16,6,7,5,2
C107340,Industrious,2023-07-16,10,5,7,6
C114240,Regus,2020-10-26,8,9,8,2
C112391,Regus,2020-05-03,5,9,4,-1
C113111,WeWork,2020-10-28,8,9,6,2
C107856,Industrious,2024-12-16,9,5,6,3
C101665,Knotel,2024-07-10,6,9,7,2
C108772,Regus,2023-07-24,7,7,6,2
C101694,Regus,2024-02-22,7,5,7,3
C105985,WeWork,2024-04-12,5,9,7,-1
C117689,WeWork,2021-10-02,6,6,9,1
C114840,Industrious,2022-05-30,10,6,8,6
C100053,Industrious,2025-07-22,6,10,8,2
C114170,WeWork,2024-12-15,7,8,5,1
C103758,Knotel,2023-08-04,7,8,3,2
C100931,Knotel,2023-01-29,6,8,3,0
C113681,WeWork,2020-01-14,3,6,4,-2
C101338,WeWork,2022-04-04,2,8,8,-2
C119507,Knotel,2021-05-05,7,8,6,2
C110331,Regus,2024-01-11,3,9,6,-1
C118871,Knotel,2020-03-18,8,7,5,3
C106631,Regus,2020-02-29,7,7,5,2
C112751,Regus,2022-12-10,8,9,5,2
C114868,Regus,2021-06-23,10,6,3,5
C113991,WeWork,2023-04-26,7,9,8,2
C109810,Regus,2020-10-17,10,7,3,4
C119530,WeWork,2024-11-29,6,8,10,1
C111972,Knotel,2022-01-13,8,6,6,2
C101846,Regus,2024-12-24,10,7,5,6
C103427,WeWork,2021-10-13,7,9,7,3
C108740,Regus,2025-01-04,8,8,6,4
C117610,Industrious,2024-03-26,8,8,4,2
C115430,Spaces,2022-10-07,6,10,9,2
C109614,Knotel,2023-01-08,5,10,3,-1
C106275,Spaces,2023-10-17,10,7,6,5
C101922,Spaces,2021-01-07,9,7,3,4
C110578,Spaces,2021-06-25,5,6,5,0
C116003,WeWork,2025-06-22,8,9,7,4
C107493,WeWork,2026-06-18,4,8,7,-1
C104846,Regus,2022-04-05,4,8,8,-2
C104403,Regus,2026-03-07,10,8,7,4
C118461,Industrious,2019-04-19,7,10,7,3
C113735,WeWork,2021-12-28,6,6,4,2
C111905,Spaces,2022-10-08,7,4,9,3
C118635,Knotel,2021-03-11,10,7,6,6
C101606,Regus,2021-11-24,9,7,5,3
C108006,Spaces,2022-12-11,7,10,5,2
C112675,Industrious,2019-09-20,5,7,5,-1
C119035,Knotel,2025-05-14,6,10,5,0
C108134,Spaces,2020-05-30,7,7,5,2
C105859,WeWork,2020-11-28,7,8,5,2
C112703,Spaces,2022-02-18,8,5,5,4
C113786,Spaces,2021-10-22,8,7,5,3
C115438,WeWork,2021-02-02,10,7,8,6
C111637,WeWork,2019-05-26,4,6,6,-2
C104369,WeWork,2023-11-14,7,7,6,1
C108351,WeWork,2019-11-17,4,7,7,-1
C105602,WeWork,2021-10-06,6,7,3,2
C118324,WeWork,2024-04-05,9,6,4,5
C115344,Regus,2019-01-25,10,7,5,6
C100557,Knotel,2025-08-06,9,8,4,3
C111961,WeWork,2019-02-22,8,7,6,2
C113515,Industrious,2021-01-06,8,8,6,2
C102431,Knotel,2022-09-29,6,10,5,1
C102575,Industrious,2021-09-05,4,8,3,0
C105570,WeWork,2022-02-22,8,7,8,3
C116479,Regus,2025-01-11,7,8,4,2
C104271,WeWork,2023-07-04,7,7,6,2
C113208,Knotel,2020-12-30,8,7,3,3
C110446,WeWork,2021-05-17,9,6,6,3
C116977,WeWork,2020-09-22,9,8,6,3
C117056,Spaces,2020-01-01,9,8,5,4
C101237,WeWork,2019-06-16,8,7,6,3
C110480,Spaces,2020-05-13,8,7,5,3
C110450,WeWork,2020-09-20,9,8,6,4
C108562,Spaces,2020-09-29,6,8,5,0
C102470,WeWork,2020-09-08,6,5,7,0
C111834,Industrious,2024-01-02,8,8,5,3
C109110,Spaces,2020-08-18,8,8,8,3
C119080,Spaces,2023-07-05,7,7,7,1
C111578,Regus,2022-12-08,9,8,6,4
C118430,Industrious,2020-11-24,7,7,10,3
C119454,WeWork,2021-05-30,6,10,10,0
C110707,Knotel,2018-06-25,5,8,4,-1
C102998,Spaces,2020-06-28,10,10,4,6
C101977,WeWork,2021-03-29,8,7,8,2
C115201,Industrious,2024-05-29,10,6,5,5
C100108,Industrious,2022-09-22,8,9,8,3
C112663,Regus,2022-06-09,8,10,4,2
C104584,Industrious,2026-04-07,5,8,6,-1
C102972,Regus,2023-08-07,7,10,6,3
C114529,WeWork,2020-05-31,6,9,6,1
C112651,Regus,2022-01-11,6,7,9,0
C110549,Industrious,2022-06-23,6,4,9,1
C107913,Spaces,2021-10-26,9,9,6,3
C103123,WeWork,2023-06-26,7,6,6,1
C119912,Regus,2019-11-15,7,6,8,2
C118945,Knotel,2023-03-25,2,8,3,-2
C100850,Industrious,2020-07-13,6,9,7,2
C103416,Industrious,2020-07-09,7,7,5,1
C108905,Industrious,2023-11-19,7,7,5,1
C109276,WeWork,2022-01-23,6,5,5,2
C101513,Spaces,2021-01-25,5,7,3,-1
C100627,WeWork,2022-12-02,7,7,7,2
C102100,Industrious,2025-05-07,3,7,2,-3
C108645,WeWork,2019-06-01,7,5,7,1
C109018,Industrious,2022-07-05,7,6,4,2
C119580,Regus,2023-03-08,7,10,4,3
C102426,Regus,2021-06-29,8,5,5,2
C110136,WeWork,2023-02-02,9,9,9,3
C114011,WeWork,2023-09-10,4,9,5,0
C113781,Industrious,2019-05-24,6,10,7,1
C104595,Spaces,2021-08-25,8,6,9,2
C107959,Regus,2020-03-16,7,7,5,3
C109284,Industrious,2020-02-19,9,9,5,5
C115957,WeWork,2019-12-11,7,9,8,1
C106473,Industrious,2025-06-15,8,4,8,4
C105599,WeWork,2022-02-28,8,8,6,3
C112279,WeWork,2020-02-11,9,8,4,3
C102186,Knotel,2021-12-24,7,8,6,3
C114297,Industrious,2021-01-17,7,7,9,2
C117009,Industrious,2020-06-14,7,6,2,1
C109682,WeWork,2020-11-22,7,7,7,1
C117720,Industrious,2024-12-05,5,10,5,1
C105414,WeWork,2023-12-30,8,8,5,2
C119711,WeWork,2020-08-26,8,7,7,4
C117332,WeWork,2019-11-06,6,7,5,1
C106730,Spaces,2023-04-13,6,9,3,0
C109399,Industrious,2019-05-04,7,10,2,2
C109765,WeWork,2020-08-07,2,7,5,-3
C117467,Spaces,2019-12-29,5,6,2,0
C104643,WeWork,2024-11-13,8,8,6,3
C105499,Industrious,2021-03-09,8,6,8,2
C101214,Regus,2025-03-02,8,6,6,3
C104179,WeWork,2021-06-13,10,10,8,5
C111788,WeWork,2020-01-30,9,9,7,3
C118202,WeWork,2025-04-27,7,6,2,1
C115776,Spaces,2021-03-28,6,7,2,1
C117291,Industrious,2025-02-09,5,7,5,0
C111447,WeWork,2020-03-13,8,10,6,3
C104730,Industrious,2019-10-14,4,8,3,-2
C102460,Regus,2019-03-18,4,8,6,0
C105312,Industrious,2025-06-13,4,5,3,0
C111472,Industrious,2022-03-01,5,7,5,1
C104701,Industrious,2020-08-17,8,7,4,2
C101226,WeWork,2024-11-27,7,5,5,2
C102601,WeWork,2023-10-03,6,5,7,2
C103561,Spaces,2023-01-15,6,8,7,0
C105665,Regus,2024-03-18,10,8,6,4
C104440,Industrious,2023-11-27,8,9,8,4
C113285,Spaces,2021-03-17,8,6,4,3
C118539,Industrious,2018-06-29,8,8,5,3
C108122,Regus,2022-02-03,7,8,8,1
C105409,WeWork,2019-03-04,3,8,5,-1
C115582,Industrious,2021-10-04,8,7,1,4
C119921,WeWork,2024-10-07,8,8,4,3
C113313,WeWork,2022-03-17,5,6,3,-1
C116276,WeWork,2019-09-08,5,7,6,0
C105954,Regus,2023-10-13,9,5,6,5
C104055,Industrious,2020-01-28,7,10,4,2
C107578,WeWork,2021-03-21,4,8,5,-2
C109391,Regus,2023-03-16,5,9,5,1
C116816,Industrious,2026-07-13,8,8,7,3
C118548,Industrious,2020-06-29,7,5,6,3
C117154,WeWork,2024-06-01,5,10,3,1
C103235,Knotel,2022-05-12,9,7,5,4
C116413,Industrious,2024-08-07,5,8,4,0
C103873,Spaces,2020-02-05,6,10,6,1
C107615,Spaces,2019-04-16,9,7,5,3
C114751,WeWork,2025-06-19,4,8,4,0
C106543,WeWork,2019-08-07,10,5,9,4
C113917,Regus,2018-07-21,9,4,5,4
C114578,Regus,2020-08-30,10,6,7,4
C117137,Industrious,2021-08-19,6,7,6,2
C108055,Regus,2025-01-30,10,7,10,4
C106970,Industrious,2019-03-14,7,10,6,2
C115843,Regus,2024-05-30,10,8,5,6
C100638,Industrious,2023-09-11,7,9,5,3
C106418,Spaces,2024-11-24,7,7,8,3
C111084,Industrious,2018-03-24,7,3,5,2
C111884,Regus,2019-04-11,7,8,7,3
C117787,WeWork,2022-01-04,6,7,7,0
C100790,Regus,2025-04-28,9,10,7,4
C115644,WeWork,2021-10-19,7,10,6,3
C114869,WeWork,2023-03-22,6,8,10,0
C102762,Spaces,2019-11-24,10,7,6,5
C110153,WeWork,2024-02-10,9,8,8,4
C117888,WeWork,2021-09-22,6,6,5,0
C116930,Industrious,2025-07-20,7,6,7,1
C104374,Spaces,2023-01-28,7,8,1,1
C105892,Regus,2019-11-06,7,8,6,1
C107339,WeWork,2024-12-04,9,8,6,5
C106728,Spaces,2018-10-18,5,8,9,1
C102423,WeWork,2022-06-19,3,7,5,-3
C116047,WeWork,2025-03-20,3,6,10,-2
C115806,Regus,2024-12-14,5,7,3,1
C102260,Regus,2020-08-27,10,6,5,4
C107971,WeWork,2021-07-29,5,5,5,0
C117697,WeWork,2020-06-15,8,7,2,2
C104676,Spaces,2024-03-26,5,6,6,0
C103529,Regus,2021-01-20,6,6,8,0
C112539,WeWork,2022-02-21,4,10,4,-1
C117084,WeWork,2024-11-21,8,8,4,2
C110510,Industrious,2023-03-28,6,8,3,0
C103254,WeWork,2022-04-25,9,6,4,3
C113157,Regus,2021-12-02,7,6,7,3
C107217,WeWork,2023-03-08,9,10,4,4
C100760,WeWork,2024-04-04,6,6,8,0
C101093,Industrious,2021-07-09,4,8,4,-2
C104420,Industrious,2024-07-28,5,6,6,-1
C108658,Industrious,2023-12-06,6,8,6,1
C113151,Regus,2020-07-14,5,7,6,0
C105008,Regus,2023-09-16,6,8,5,0
C103912,Regus,2022-02-22,8,10,5,3
C117536,Spaces,2019-08-16,8,7,7,3
C105825,WeWork,2019-02-21,7,8,6,1
C101316,WeWork,2025-04-12,6,8,6,2
C107193,WeWork,2022-03-06,8,7,3,3
C119948,Spaces,2018-08-05,7,10,5,2
C112219,Knotel,2023-02-23,8,7,4,4
C112884,WeWork,2025-08-05,5,6,7,1
C112247,Spaces,2022-03-31,8,10,6,2
C104871,WeWork,2020-10-05,7,7,5,1
C100987,Industrious,2020-03-16,8,7,7,2
C106146,Spaces,2021-07-07,8,9,6,2
C107996,Industrious,2021-06-08,5,7,6,0
C118959,WeWork,2022-09-30,10,7,5,6
C119181,WeWork,2025-03-12,9,7,9,5
C110027,WeWork,2023-06-15,7,8,3,3
C100177,WeWork,2025-11-20,10,9,7,5
C114563,WeWork,2019-01-21,9,7,3,4
C113264,WeWork,2024-09-19,7,8,3,3
C108572,Spaces,2023-01-29,2,9,6,-4
C109449,WeWork,2022-07-06,6,9,7,2
C110991,Regus,2023-05-17,9,5,4,5
C109200,WeWork,2023-06-08,5,5,2,0
C104114,WeWork,2021-08-22,8,9,5,2
C104345,WeWork,2020-09-20,8,5,8,3
C102108,Knotel,2023-09-06,8,9,5,2
C104149,WeWork,2018-11-25,10,6,5,4
C117853,Knotel,2020-01-15,8,5,7,4
C107588,WeWork,2022-06-25,7,9,7,2
C100104,Knotel,2025-04-22,9,5,4,4
C102895,Knotel,2019-12-08,7,6,7,3
C109550,Industrious,2020-11-06,9,6,7,3
C108156,Regus,2024-03-29,5,9,4,-1
C115600,WeWork,2024-07-27,5,8,8,0
C105601,WeWork,2022-02-05,5,7,2,-1
C110997,Regus,2020-12-15,9,10,6,4
C101621,WeWork,2018-08-16,6,7,7,1
C116767,Regus,2025-05-16,5,7,7,1
C103615,Spaces,2022-04-09,3,6,5,-1
C116902,WeWork,2023-04-03,8,8,6,3
C116663,Knotel,2024-06-27,9,8,6,5
C119004,Regus,2024-09-21,10,7,9,4
C113376,Spaces,2023-05-09,5,10,4,1
C108953,WeWork,2023-12-22,5,7,9,-1
C107016,WeWork,2024-01-17,9,9,6,4
C104916,Spaces,2021-04-17,6,8,6,0
C103587,Industrious,2018-11-17,5,10,4,-1
C112628,Industrious,2022-06-11,6,6,8,1
C112706,Industrious,2026-05-25,5,9,4,1
C101923,WeWork,2019-10-13,6,6,6,1
C114143,Regus,2021-08-22,8,6,8,4
C100664,WeWork,2020-03-15,6,10,6,1
C106050,Industrious,2018-09-07,9,6,6,3
C113454,WeWork,2025-03-13,6,9,8,2
C101206,WeWork,2021-10-19,10,9,6,4
C106861,WeWork,2021-12-25,6,9,8,0
C105837,Regus,2022-02-06,6,8,3,0
C114518,Knotel,2022-02-01,9,10,8,4
C111482,Industrious,2020-10-21,8,8,5,4
C106879,Regus,2019-11-14,9,9,7,4
C107143,Spaces,2024-05-06,9,5,8,3
C116304,WeWork,2023-03-15,5,7,2,0
C117702,Regus,2022-04-24,6,10,8,1
C104548,Industrious,2022-05-15,5,6,2,0
C117173,Regus,2024-07-18,5,6,5,-1
C100135,WeWork,2022-12-16,8,9,5,4
C119502,Knotel,2021-12-02,8,8,6,2
C115814,WeWork,2019-04-11,6,8,4,1
C107045,Regus,2024-06-11,8,8,4,3
C105439,Regus,2024-10-19,5,10,8,-1
C106814,WeWork,2023-05-28,7,6,9,2
C112088,Industrious,2022-04-06,10,8,5,6
C101528,Industrious,2024-10-01,7,6,5,2
C117287,Knotel,2022-12-26,8,5,5,3
C105515,Regus,2021-02-03,4,7,8,-1
C111890,WeWork,2024-02-19,8,6,6,4
C103191,Spaces,2024-12-29,7,6,6,3
C105101,Regus,2022-07-07,4,5,6,-1
C113073,Industrious,2019-07-12,7,6,7,1
C109826,WeWork,2024-12-19,9,6,6,3
C117148,Industrious,2023-06-03,6,7,9,0
C109083,Regus,2023-07-13,6,6,8,1
C100977,WeWork,2024-03-04,9,6,2,5
C108395,Regus,2020-02-05,7,6,7,3
C109451,Regus,2023-02-23,7,7,6,3
C104560,Spaces,2025-02-03,7,7,6,3
C117708,Spaces,2024-08-03,7,6,7,1
C102596,Industrious,2024-04-05,8,10,5,4
C114936,Industrious,2025-07-15,6,8,8,0
C110023,Knotel,2022-07-29,6,8,7,2
C107281,Spaces,2021-09-30,3,5,6,-1
C118612,WeWork,2020-06-18,6,9,5,1
C105205,Knotel,2023-07-01,6,7,4,1
C107681,WeWork,2022-04-14,6,6,7,1
C112137,Spaces,2024-09-27,10,7,6,4
C110118,Industrious,2022-05-25,10,7,5,5
C106616,Regus,2026-03-16,6,7,5,1
C113453,WeWork,2024-02-24,7,8,4,2
C100413,WeWork,2023-06-16,9,6,8,5
C119115,Spaces,2025-07-12,7,10,10,1
C100996,Industrious,2022-09-24,8,6,7,2
C105478,Spaces,2023-07-02,8,9,7,3
C118702,Industrious,2020-08-21,6,7,3,1
C104689,WeWork,2019-09-20,3,8,8,-3
C109227,Regus,2024-09-27,8,7,5,3
C100199,Regus,2018-07-30,6,6,5,0
C105177,Regus,2024-10-11,8,7,4,2
C102777,Spaces,2024-12-15,8,8,4,4
C112295,WeWork,2019-09-28,10,7,7,6
C106784,Knotel,2022-10-20,6,6,5,0
C106901,Industrious,2021-11-21,8,5,7,3
C106991,Regus,2023-08-15,7,8,6,1
C107894,Industrious,2021-04-11,7,10,6,2
C108946,Regus,2021-08-24,6,6,5,0
C102725,Regus,2025-05-05,9,9,5,5
C118484,WeWork,2025-09-18,9,10,7,4
C112911,Spaces,2021-08-11,10,6,5,6
C117005,Spaces,2021-05-01,6,10,7,1
C114077,WeWork,2023-12-05,6,9,8,0
C111366,Regus,2020-11-24,6,9,1,1
C101060,Knotel,2021-11-23,8,8,7,3
C109016,Regus,2019-04-23,9,10,2,4
C112678,Regus,2021-01-22,7,6,5,3
C116277,WeWork,2025-06-11,6,8,6,0
C106653,WeWork,2021-01-18,10,9,7,5
C119753,Knotel,2023-01-12,7,7,3,3
C114045,WeWork,2024-11-19,10,6,9,5
C106599,WeWork,2022-03-26,8,6,5,4
C117113,Industrious,2023-09-19,8,9,7,3
C102952,Spaces,2020-09-26,8,4,5,4
C114254,Industrious,2019-10-08,6,8,8,0
C101256,Industrious,2020-02-28,4,8,8,-1
C109367,Industrious,2025-02-05,4,5,7,-1
C110938,Regus,2021-01-17,7,8,4,3
C113963,Regus,2020-06-24,6,8,10,2
C117593,Regus,2019-09-09,7,6,3,1
C104274,WeWork,2023-04-30,8,9,9,4
C112985,WeWork,2018-04-02,7,8,9,3
C110371,WeWork,2020-08-29,6,8,10,2
C119303,WeWork,2022-03-19,5,8,5,1
C108789,Knotel,2025-08-06,8,10,4,3
C116457,Knotel,2019-08-08,7,6,5,1
C115680,Regus,2019-11-24,6,10,5,2
C113520,Regus,2024-10-18,8,8,4,2
C105860,Industrious,2021-05-24,5,9,7,-1
C101888,Industrious,2019-11-10,6,8,6,1
C117339,WeWork,2022-12-22,8,6,8,2
C107390,Industrious,2021-11-15,5,7,8,1
C110078,Regus,2024-02-29,5,6,3,-1
C109181,WeWork,2023-09-26,7,6,4,1
C111655,Knotel,2021-10-29,7,9,7,1
C112199,Knotel,2022-02-17,8,8,6,4
C108303,Industrious,2022-03-14,8,8,6,4
C116563,Regus,2021-12-17,8,5,6,3
C113673,WeWork,2021-02-28,7,8,5,2
C114595,WeWork,2023-07-15,7,10,7,1
C104054,Regus,2022-03-14,10,5,4,5
C116124,Industrious,2019-05-11,9,9,9,4
C119534,Regus,2024-09-02,10,8,6,5
C111750,WeWork,2024-06-28,7,8,4,3
C112294,Industrious,2023-11-26,10,8,7,6
C112745,Regus,2025-08-30,6,7,4,0
C102679,WeWork,2023-11-13,6,10,5,0
C117293,Industrious,2021-07-10,7,7,4,1
C110397,Regus,2021-04-24,10,5,6,5
C107350,Industrious,2023-03-04,8,9,6,3
C112563,WeWork,2022-07-03,4,7,10,-1
C104036,Spaces,2020-05-28,4,9,5,-1
C102155,Spaces,2025-12-23,6,7,3,1
C109414,WeWork,2022-09-29,6,8,8,2
C104773,WeWork,2021-08-14,7,6,7,2
C107689,WeWork,2022-10-15,10,8,5,4
C110492,WeWork,2024-10-29,5,7,5,-1
C118105,Regus,2022-08-26,9,7,6,3
C105944,Knotel,2020-09-17,5,8,5,0
C117354,WeWork,2019-05-15,6,6,4,1
C100922,Regus,2022-11-30,5,6,8,-1
C104607,Regus,2025-03-08,6,9,3,2
C109179,WeWork,2023-05-26,7,9,3,1
C101006,Regus,2023-07-04,5,9,5,1
C111478,Regus,2023-07-26,7,6,7,1
C104409,WeWork,2023-03-16,10,9,4,5
C100220,WeWork,2021-04-19,9,8,4,4
C110221,Regus,2023-07-16,5,7,5,0
C117442,WeWork,2019-09-20,7,8,8,1
C118370,WeWork,2020-06-05,10,8,3,6
C116453,Spaces,2019-07-31,6,7,5,0
C112504,Regus,2019-12-12,7,6,4,2
C116414,Regus,2019-07-21,5,9,6,0
C112052,WeWork,2023-08-22,7,9,7,2
C108839,WeWork,2020-12-22,10,6,5,4
C107966,Industrious,2021-11-11,8,6,8,3
C106459,Industrious,2025-03-11,3,8,4,-1
C104913,Spaces,2023-08-15,4,7,9,-2
C100375,Spaces,2024-05-16,10,8,6,6
C110430,WeWork,2026-01-01,4,7,4,-2
C101027,WeWork,2020-01-16,6,8,9,0
C101925,WeWork,2020-09-23,8,7,7,2
C109815,WeWork,2024-07-29,10,8,7,4
C119736,Spaces,2019-08-20,6,6,9,0
C109012,Industrious,2021-05-01,8,7,4,2
C103434,Spaces,2018-12-03,6,7,3,2
C109538,Spaces,2022-06-22,4,6,7,0
C103597,Industrious,2025-01-20,5,6,5,-1
C108231,Knotel,2024-01-15,6,9,8,0
C115576,Industrious,2023-03-15,8,5,5,3
C118406,Industrious,2020-09-18,8,4,10,4
C105998,Spaces,2025-08-16,6,6,7,1
C103360,Spaces,2019-11-18,5,7,5,1
C101333,Spaces,2023-08-22,9,6,6,4
C100497,Industrious,2021-02-25,2,5,3,-2
C101125,WeWork,2021-03-29,8,6,5,4
C106156,WeWork,2021-11-29,6,8,6,1
C103975,Regus,2022-07-03,8,9,3,2
C101404,Regus,2025-10-13,6,10,6,1
C103750,WeWork,2025-02-23,7,9,7,1
C107400,Regus,2024-08-03,7,9,3,2
C114983,WeWork,2023-06-01,8,7,7,2
C103020,Industrious,2021-10-29,9,6,7,5
C117313,Industrious,2021-12-23,8,10,7,2
C108917,WeWork,2019-06-20,6,10,2,1
C110050,Industrious,2021-04-14,6,9,5,0
C108104,Spaces,2020-10-12,5,8,8,1
C108582,WeWork,2022-10-30,9,10,5,5
C103565,Spaces,2019-05-26,6,8,4,2
C115974,Industrious,2022-03-26,7,8,6,2
C119168,Regus,2020-08-05,7,6,3,1
C105504,WeWork,2024-12-05,8,7,9,4
C114317,WeWork,2021-12-23,6,7,4,1
C115135,Regus,2019-12-24,5,8,7,0
C117502,Regus,2023-12-07,9,7,5,4
C113565,WeWork,2024-06-18,7,7,7,1
C105953,WeWork,2020-12-18,5,9,8,0
C104700,Industrious,2022-11-09,6,5,7,0
C116807,Regus,2019-04-30,7,9,4,2
C113616,WeWork,2023-09-13,9,8,4,3
C115506,WeWork,2025-08-08,4,7,3,0
C113774,Regus,2024-02-01,7,7,3,2
C100407,WeWork,2022-03-22,8,8,7,4
C110827,Regus,2023-07-31,7,6,5,1
C109043,WeWork,2024-08-06,5,7,9,0
C118051,Regus,2024-05-27,8,9,6,2
C100206,Knotel,2019-10-18,4,8,2,-1
C100277,Knotel,2024-04-30,6,10,6,0
C103170,WeWork,2021-12-27,7,7,5,2
C101353,Regus,2024-10-30,6,9,2,1
C119593,Regus,2019-05-04,6,8,3,1
C103128,WeWork,2021-03-13,7,5,7,3
C108721,Spaces,2023-10-08,4,6,7,-2
C107531,Regus,2020-10-22,7,8,7,3
C115483,Regus,2020-11-24,9,9,7,5
C116314,WeWork,2023-03-08,6,9,7,1
C114165,WeWork,2026-06-08,7,10,4,3
C116616,Industrious,2020-04-05,3,5,4,-2
C106625,Industrious,2021-10-18,6,5,1,2
C100440,Spaces,2021-12-23,7,7,1,3
C107161,WeWork,2024-09-15,10,8,5,6
C109296,Spaces,2020-11-03,7,8,5,2
C114558,Regus,2023-05-17,8,7,6,4
C103608,WeWork,2023-02-10,6,8,5,1
C100449,Regus,2024-04-26,7,9,7,2
C110274,Spaces,2019-09-28,10,8,5,6
C106263,Industrious,2018-07-26,6,8,5,0
C104995,Knotel,2022-06-23,5,8,2,1
C113790,Industrious,2023-09-07,3,6,5,-2
C113942,Industrious,2021-07-30,5,9,7,1
C118939,Knotel,2021-07-05,7,5,3,2
C104671,Industrious,2023-08-12,5,8,7,-1
C113899,WeWork,2020-09-25,6,6,8,1
C109165,Spaces,2022-10-06,7,8,6,1
C113741,WeWork,2020-12-06,4,5,8,-2
C101660,Regus,2022-02-21,7,7,4,3
C110780,Industrious,2022-08-30,2,7,6,-2
C113407,Spaces,2023-08-27,9,6,7,4
C103675,Knotel,2021-08-10,6,7,5,2
C109154,WeWork,2023-06-01,10,6,4,5
C108846,Spaces,2022-01-05,3,8,8,-3
C119070,WeWork,2025-03-18,9,8,5,3
C105530,Industrious,2019-12-06,6,8,6,2
C118948,Industrious,2023-03-29,4,9,5,0
C106770,Spaces,2021-08-01,8,9,7,4
C105943,Industrious,2022-09-29,8,9,6,3
C104869,Industrious,2020-06-16,6,5,7,0
C115069,Knotel,2023-07-09,7,8,3,3
C110493,Regus,2023-03-14,7,5,5,2
C116773,Spaces,2025-10-14,7,7,5,3
C113170,WeWork,2023-06-23,7,9,5,2
C101210,Industrious,2024-03-02,5,8,4,0
C112368,Regus,2021-11-13,7,6,4,1
C109108,Spaces,2022-10-22,7,6,4,3
C107354,WeWork,2022-08-03,8,10,7,2
C113267,WeWork,2025-03-19,8,7,7,3
C112196,Regus,2019-10-13,6,7,7,2
C105894,Industrious,2018-04-04,9,4,6,5
C105904,Industrious,2023-07-09,2,4,8,-2
C103988,Regus,2023-10-26,7,9,5,1
C108568,WeWork,2024-12-04,7,7,7,1
C119478,Regus,2020-12-25,4,10,7,-2
C117740,Industrious,2024-04-27,7,9,7,1
C105777,Industrious,2020-01-18,6,10,10,0
C104856,Knotel,2022-07-14,9,7,5,3
C108827,Spaces,2018-12-05,3,9,6,-3
C110063,WeWork,2021-01-10,7,9,4,2
C107707,Spaces,2018-05-20,9,8,3,5
C104818,WeWork,2019-05-15,4,9,5,-1
C115864,Knotel,2022-05-13,5,9,4,0
C114985,Regus,2022-07-22,9,8,7,5
C101561,Regus,2025-03-30,7,8,6,1
C113733,WeWork,2020-07-10,6,6,7,0
C100034,Industrious,2022-08-10,8,8,5,4
C103704,WeWork,2020-07-08,3,9,6,-1
C106686,Industrious,2023-09-04,8,6,6,4
C101641,Industrious,2020-08-21,5,8,2,-1
C105201,Spaces,2024-04-24,6,6,4,1
C102714,Spaces,2020-02-18,6,9,8,2
C117203,WeWork,2021-12-14,7,6,4,2
C118427,WeWork,2025-10-08,6,8,5,1
C119390,WeWork,2025-03-20,7,7,4,2
C115124,Spaces,2025-07-09,6,10,4,1
C118513,Knotel,2020-11-08,10,10,5,5
C108270,Knotel,2020-12-14,7,8,4,1
C109927,Industrious,2021-02-11,6,7,5,0
C119012,WeWork,2021-11-02,10,5,6,5
C114403,Industrious,2019-07-31,7,5,3,3
C117927,Regus,2019-08-09,4,6,7,-2
C116992,WeWork,2025-01-25,4,9,7,-1
C110963,WeWork,2020-12-31,6,6,6,1
C110405,Knotel,2022-05-31,4,10,7,0
C100712,Industrious,2019-07-21,10,9,6,4
C105808,Regus,2022-12-21,4,10,8,0
C116297,Regus,2018-07-02,8,6,6,4
C104798,Industrious,2024-03-15,9,4,7,3
C109565,Regus,2018-07-10,6,9,5,2
C106584,Knotel,2020-08-11,8,7,8,4
C110682,WeWork,2022-12-08,8,8,5,2
C112124,Spaces,2020-09-28,7,9,5,3
C114183,Industrious,2018-12-23,6,6,2,1
C119041,Industrious,2024-01-10,6,10,7,0
